"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"929","PT",0.25,0.693324441171708,0.336666666666667,0.275365908734693,"Público","2005-2006"
"930","PT",1,0.907232561800578,0.413333333333333,0.489274029363563,"Público","2005-2006"
"931","PFL",1,0.808146859344948,0.413333333333333,0.390188326907933,"Público","2005-2006"
"932","PT",0.75,0.984538760300096,0.163333333333333,0.566580227863082,"Público","2005-2006"
"933","PT",0.75,0.71583030482207,0.163333333333333,0.297871772385055,"Público","2005-2006"
"934","PT",0,0.707048036319611,0.586666666666667,0.289089503882596,"Público","2005-2006"
"935","PT",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"936","PT",0,0.591774734469827,0.586666666666667,0.173816202032812,"Público","2005-2006"
"937","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"938","PT",0.25,0.653439339798824,0.336666666666667,0.235480807361809,"Público","2005-2006"
"939","PTB",0.25,0.873013212263814,0.336666666666667,0.455054679826799,"Público","2005-2006"
"940","PMDB",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"941","PSDB",0.5,0.969167697335502,0.0866666666666667,0.551209164898487,"Público","2005-2006"
"942","PT",0,0.609609801680673,0.586666666666667,0.191651269243658,"Público","2005-2006"
"943","PSDB",0,0.490359325619123,0.586666666666667,0.072400793182108,"Público","2005-2006"
"944","PT",0,0.788842743284455,0.586666666666667,0.370884210847441,"Público","2005-2006"
"945","PT",0,0.696165481820342,0.586666666666667,0.278206949383327,"Público","2005-2006"
"946","PSDB",0,0.632897529790521,0.586666666666667,0.214938997353507,"Público","2005-2006"
"947","PSDB",0.5,0.809564906763375,0.0866666666666667,0.391606374326361,"Público","2005-2006"
"948","PMDB",0,0.969077520600193,0.586666666666667,0.551118988163178,"Público","2005-2006"
"949","PMDB",1,0.398042771096245,0.413333333333333,0.0199157613407697,"Público","2005-2006"
"950","PMDB",0,0.922693801500482,0.586666666666667,0.504735269063467,"Público","2005-2006"
"951","PT",0.5,0.58340223983625,0.0866666666666667,0.165443707399235,"Público","2005-2006"
"952","PT",0.5,0.90091429754437,0.0866666666666667,0.482955765107355,"Público","2005-2006"
"953","PFL",0.5,0.56331625931627,0.0866666666666667,0.145357726879256,"Público","2005-2006"
"954","PT",0.5,0.561622735880138,0.0866666666666667,0.143664203443123,"Público","2005-2006"
"955","PT",1,0.897802726689809,0.413333333333333,0.479844194252794,"Público","2005-2006"
"956","PT",0,0.787605049336645,0.586666666666667,0.369646516899631,"Público","2005-2006"
"957","PT",0.75,0.715284298598438,0.163333333333333,0.297325766161423,"Público","2005-2006"
"958","PT",0.5,0.413504010796149,0.0866666666666667,0.00445452164086596,"Público","2005-2006"
"959","PT",0.25,0.96738399716406,0.336666666666667,0.549425464727045,"Público","2005-2006"
"960","PT",0.5,0.43037686007689,0.0866666666666667,0.0124183276398751,"Público","2005-2006"
"961","PT",0.5,0.936551694499561,0.0866666666666667,0.518593162062547,"Público","2005-2006"
"962","PSDB",1,0.747900301434378,0.413333333333333,0.329941768997364,"Público","2005-2006"
"963","PTB",0.25,0.740765500748611,0.336666666666667,0.322806968311597,"Público","2005-2006"
"964","PMDB",0.75,0.90091429754437,0.163333333333333,0.482955765107355,"Público","2005-2006"
"965","PDT",0.25,0.181001066352875,NA,NA,"Elite","2005-2006"
"966","PFL",0.75,0.377649526306997,NA,NA,"Elite","2005-2006"
"967","PSDB",0.5,0.555266764228821,NA,NA,"Elite","2005-2006"
"968","PT",0.5,0.459045206117988,NA,NA,"Elite","2005-2006"
"969","PTB",0.75,0.304375742634183,NA,NA,"Elite","2005-2006"
"970","PDT",0.5,0.296028729869707,NA,NA,"Elite","2005-2006"
"971","PT",0.5,0.549545739294425,NA,NA,"Elite","2005-2006"
"972","PFL",1,0.565193132895673,NA,NA,"Elite","2005-2006"
"973","PDT",0.5,0.296028729869707,NA,NA,"Elite","2005-2006"
"974","PMDB",0.75,0.240206812326816,NA,NA,"Elite","2005-2006"
"975","PMDB",1,0.346354739104501,NA,NA,"Elite","2005-2006"
"976","PMDB",0.5,0.236822983895766,NA,NA,"Elite","2005-2006"
"977","PMDB",1,0.511997203182862,NA,NA,"Elite","2005-2006"
"978","PSDB",0.25,0.342970910673451,NA,NA,"Elite","2005-2006"
"979","PSDB",0.5,0.259238034359114,NA,NA,"Elite","2005-2006"
"980","PT",0.25,0.505987386921732,NA,NA,"Elite","2005-2006"
"981","PT",0.25,0.41444022181759,NA,NA,"Elite","2005-2006"
"982","PT",0.25,0.611088681771713,NA,NA,"Elite","2005-2006"
"983","PT",0.5,0.149706279150379,NA,NA,"Elite","2005-2006"
"984","PT",0.5,0.296028729869707,NA,NA,"Elite","2005-2006"
"985","PT",0,0.658319653902191,NA,NA,"Elite","2005-2006"
"986","PSDB",1,0.236822983895766,NA,NA,"Elite","2005-2006"
"987","PT",0,0,NA,NA,"Elite","2005-2006"
"988","PTB",0.75,0.404802644477473,NA,NA,"Elite","2005-2006"
"989","PT",0.25,0.650730481738684,NA,NA,"Elite","2005-2006"
"990","PT",0.25,0.236822983895766,NA,NA,"Elite","2005-2006"
"991","PFL",0.75,0.460091838045692,NA,NA,"Elite","2005-2006"
"992","PSDB",0.5,0.358618304274699,NA,NA,"Elite","2005-2006"
"993","PTB",1,0.776731145850073,NA,NA,"Elite","2005-2006"
"994","PT",0.5,0.523971977026325,NA,NA,"Elite","2005-2006"
"995","PFL",1,0.41444022181759,NA,NA,"Elite","2005-2006"
"996","PFL",0.75,0.490339993320484,NA,NA,"Elite","2005-2006"
"997","PFL",0.5,0.240206812326816,NA,NA,"Elite","2005-2006"
"998","PMDB",0.75,0.49606101825488,NA,NA,"Elite","2005-2006"
"999","PMDB",0.75,0.374265697875947,NA,NA,"Elite","2005-2006"
"1000","PFL",0.25,0.224559418725568,NA,NA,"Elite","2005-2006"
"1001","PFL",0.75,0.386529263046144,NA,NA,"Elite","2005-2006"
"1002","PFL",0.75,0.799967711614827,NA,NA,"Elite","2005-2006"
"1003","PFL",0.5,0.49606101825488,NA,NA,"Elite","2005-2006"
"1004","PFL",0.5,0.315059951902005,NA,NA,"Elite","2005-2006"
"1005","PT",0.25,0.255854205928064,NA,NA,"Elite","2005-2006"
"1006","PT",0.25,0.355234475843649,NA,NA,"Elite","2005-2006"
"1007","PT",0.25,0.743857002745202,NA,NA,"Elite","2005-2006"
"1008","PT",0.25,0.596487920098169,NA,NA,"Elite","2005-2006"
"1009","PT",0.5,0.0592057459739415,NA,NA,"Elite","2005-2006"
"1010","PT",0.25,0.288728349032935,NA,NA,"Elite","2005-2006"
"1011","PT",0.25,0.0905005331764373,NA,NA,"Elite","2005-2006"
"1012","PSDB",1,0.177617237921824,NA,NA,"Elite","2005-2006"
"1013","PSDB",0.25,0.28376516469951,NA,NA,"Elite","2005-2006"
"1014","PSDB",0.5,0.21229585355537,NA,NA,"Elite","2005-2006"
"1015","PMDB",0.75,0.854968113856313,NA,NA,"Elite","2005-2006"
"1016","PMDB",0.75,0.268117771098262,NA,NA,"Elite","2005-2006"
"1017","PMDB",0.75,0.0592057459739415,NA,NA,"Elite","2005-2006"
"1018","PMDB",1,1,NA,NA,"Elite","2005-2006"
"1019","PMDB",0.5,0.52426076835306,NA,NA,"Elite","2005-2006"
"1020","PT",0.5,0.480413624653632,NA,NA,"Elite","2005-2006"
"1021","PTB",0.75,0.881588508052117,NA,NA,"Elite","2005-2006"
"1022","PTB",0.75,0.591524735764743,NA,NA,"Elite","2005-2006"
"1023","PMDB",1,1,NA,NA,"Elite","2005-2006"
"1024","PMDB",0.5,0.402176656647392,NA,NA,"Elite","2005-2006"
"1025","PTB",0.75,0.426171063013116,NA,NA,"Elite","2005-2006"
"1026","PMDB",0.75,0.565193132895673,NA,NA,"Elite","2005-2006"
"1027","PTB",0.75,0.42045003807872,NA,NA,"Elite","2005-2006"
"1028","PFL",0.5,0.268117771098262,NA,NA,"Elite","2005-2006"
"1029","PMDB",0.75,0,NA,NA,"Elite","2005-2006"
"1030","PTB",1,0.28714899313056,NA,NA,"Elite","2005-2006"
"1031","PTB",0.75,0.73655662190843,NA,NA,"Elite","2005-2006"
"1032","PFL",0.5,0.481992980556008,NA,NA,"Elite","2005-2006"
"1033","PFL",1,0.28714899313056,NA,NA,"Elite","2005-2006"
"1034","PSDB",0.5,0.595441288170465,NA,NA,"Elite","2005-2006"
"1035","PTB",0.5,0.477029796222582,NA,NA,"Elite","2005-2006"
"1036","PTB",0.75,0.809072564980274,NA,NA,"Elite","2005-2006"
"1037","PFL",0.5,0.386529263046144,NA,NA,"Elite","2005-2006"
"1038","PSDB",0.5,0.374265697875947,NA,NA,"Elite","2005-2006"
"1039","PFL",1,0.0625895744049916,NA,NA,"Elite","2005-2006"
